"","YEAR","SEX","AGE","NILF_TO_NILF","ILF_TO_NILF","EMP_TO_UNEMP","UNEMP_TO_UNEMP"
"92",2007,2,45,0.778056313375199,0.0519285602845053,0.0103489514809296,0.251424907138046
"93",2007,2,46,0.742799702292976,0.0477438966245514,0.0327559308781865,0.236680429325737
"94",2007,2,47,0.82340372795568,0.0499865196928992,0.0178059989198556,0.0221940991318977
"95",2007,2,48,0.753148444998664,0.0440320013490157,0.0301563603890389,0.189341541955091
"96",2007,2,49,0.754588406350375,0.064783605625888,0.0188707928597311,0.34613646265144
"97",2007,2,50,0.836166209770751,0.0758054525393394,0.00965072755448379,0.2890367336297
"98",2007,2,51,0.873256827683232,0.0551128120627494,0.0140858930906706,0.325040877052704
"99",2007,2,52,0.926739466046898,0.0686831342731827,0.00594869722606023,0
"100",2007,2,53,0.950770265075476,0.0406948359439981,0.0297619542835689,0
"101",2007,2,54,0.832922662122282,0.0945763166722136,0.0229028607514296,0.167839316149529
"102",2007,2,55,0.825139123746501,0.0940334974781117,0.00609393681520662,0.0357705754471151
"103",2007,2,56,0.891382618442483,0.0568042067281946,0.0171817450246381,0.336998173508459
"104",2007,2,57,0.90498364270781,0.0534211512073023,0.00422757868023741,0.217760735306715
"105",2007,2,58,0.944530751638736,0.083737417559163,0.00106453487547246,0.299403940599063
"106",2007,2,59,0.941601869238607,0.0784339765656897,0,0.404208614066189
"107",2007,2,60,0.892354652907835,0.0935879305491581,0,0
"108",2007,2,61,0.934271132957773,0.144949163116631,0.025370886223461,0.774651289544537
"109",2007,2,62,0.927477153183199,0.302206283846299,0,0.323696309214357
"110",2007,2,63,0.942985977253083,0.0508926539604041,0.00963330280094977,0
"111",2007,2,64,0.968376452973023,0.28684529871488,0.016873377694176,0
"112",2007,2,65,0.934258439617628,0.286926976480239,0.0244481502224091,0
"113",2007,2,66,0.928168907855545,0.0985937217427896,0,0
"114",2007,2,67,0.933303811529123,0.156117420161,0,0
"115",2007,2,68,0.978954246254949,0.153859196887848,0.0238033317167299,0
"116",2007,2,69,0.977624402888783,0.13917937706917,0,0
"117",2007,2,70,0.939765850883764,0.119958352629599,0,0
"118",2007,2,71,0.974008282158439,0.265486629006586,0,0
"119",2007,2,72,0.950694748591201,0.493035553532115,0,0
"120",2007,2,73,0.982384131393432,0.214030061329937,0,0
"121",2007,2,74,0.972848299623021,0.326518080852598,0,0
"122",2007,2,75,0.980698620720758,0.33339186131163,0,0
"123",2007,2,76,0.985902147540363,0.28092785020896,0,0
"124",2007,2,77,0.988420138805616,0.340922247882159,0,0
"125",2007,2,78,0.971187908770509,0.268046040586622,0,0
"126",2007,2,79,1,0.699709377704821,0,0
"127",2007,2,80,0.989429860862827,0.130464769552578,0,0
"128",2007,2,85,0.995633297603032,0.0364947289035637,0,0
"129",2008,1,18,0.553643391011701,0.24026987712109,0.0701554727236776,0.14448385860949
"130",2008,1,19,0.635968561696183,0.170643148341671,0.0367162558940691,0.0806661466990824
"131",2008,1,20,0.692673459764663,0.17595037696209,0.0387238421928135,0.198548863796062
"132",2008,1,21,0.625020966130528,0.154977375218032,0.0777298579307211,0.0819030353793371
"133",2008,1,22,0.65490438439201,0.136502914666719,0.0395317179033295,0.214125819356964
"134",2008,1,23,0.804707939840558,0.092362464656377,0.0354200852463603,0.0478980548318461
"135",2008,1,24,0.628464955328039,0.0816744041066481,0.0369859240548983,0.274259883793473
"136",2008,1,25,0.756411110317743,0.049854758675059,0.0249912052700691,0.428880903201654
"137",2008,1,26,0.569002019769353,0.0578329244640827,0.0605519593973539,0.190869885582596
"138",2008,1,27,0.794036592666101,0.0446328483245658,0.0458983163097791,0.123750817511408
"139",2008,1,28,0.706955454411663,0.0317140275784942,0.0295139385462123,0.269320105218622
"140",2008,1,29,0.544238140648195,0.0614485957646326,0.0358128813607814,0.143746493328147
"141",2008,1,30,0.66784353295928,0.0400060008710431,0.0218928921657808,0.0923365632502489
"142",2008,1,31,0.648203587246579,0.0314405232606285,0.0191975727644725,0.312450224064531
"143",2008,1,32,0.770617757881187,0.0450970209288642,0.041384248951657,0.222555222100854
"144",2008,1,33,0.680655435474486,0.0319932136432831,0.0360404275575759,0.166282467723621
"145",2008,1,34,0.696005982682541,0.0467910656952004,0.0151913868574555,0
"146",2008,1,35,0.560815187052558,0.0422302813612107,0.030178606392295,0.31190685784842
"147",2008,1,36,0.827728118463933,0.0379834468489241,0.0278176709034007,0
"148",2008,1,37,0.646534289901084,0.00961888600420006,0.012131500533671,0.235821551145539
"149",2008,1,38,0.61438442039708,0.0236364973960083,0.0284131194191385,0.0638216067416267
"150",2008,1,39,0.743274231724141,0.0159249029687745,0.0306033580918433,0.257353084170875
"151",2008,1,40,0.77156240594497,0.013593875461046,0.0452045925191686,0.427506428104361
"152",2008,1,41,0.880737476753044,0.0244643874364358,0.0331464029701349,0.0804074943723972
"153",2008,1,42,0.82661573460139,0.0712788314827464,0.0178279029542118,0.270998616901031
"154",2008,1,43,0.704380707689693,0.0436329168807536,0.0392095551962267,0.238522745430856
"155",2008,1,44,0.60349707149033,0.0110974366039078,0.0195257321895405,0.219707550624906
"156",2008,1,45,0.901728487350646,0.0213197640205943,0.031172583002568,0.510798411285746
"157",2008,1,46,0.789357218967559,0.0487469030146953,0.0223795738457184,0.257157607617168
"158",2008,1,47,0.815195426102359,0.0392237158161137,0.0175575705552616,0.0674210397289298
"159",2008,1,48,0.800485183858746,0.0169360605242528,0.0207143372291227,0.46067793123533
"160",2008,1,49,0.843411790946734,0.0362112508716388,0.0232171066264867,0.449244283062049
"161",2008,1,50,0.791077490199048,0.0561266129120703,0.0180062032662958,0.36908252017981
"162",2008,1,51,0.864822402200419,0.0534973241160414,0.0184151602440721,0.534194779289083
"163",2008,1,52,0.801124593337542,0.0672039322876333,0.0185728013668218,0.468733461412499
"164",2008,1,53,0.796856715265328,0.032696388958579,0.0124708269072247,0.647169999174244
"165",2008,1,54,0.854946124425238,0.0592474334050642,0.0368259958982334,0.207457671092584
"166",2008,1,55,0.933610285170048,0.0817989407471925,0.0185098811069736,0.0292997347163866
"167",2008,1,56,0.923246888179434,0.0543564518357912,0.0139384513564138,0.250089683083115
"168",2008,1,57,0.861688960719597,0.0451739628673212,0.0116845958401926,0.608654997863735
"169",2008,1,58,0.943814721941395,0.0551051205498471,0.00127193679223721,0.604363119913902
"170",2008,1,59,0.905406707933503,0.0760422061453529,0.0207259071858418,0.214874785551881
"171",2008,1,60,0.919182686292119,0.0961683941030258,0.0244308681762301,0.300635498138568
"172",2008,1,61,0.916211108738807,0.172964196187452,0.00631401191502958,0
"173",2008,1,62,0.949470809761599,0.117685623340621,0,0
"174",2008,1,63,0.929112288396259,0.105126056720137,0.00778593860266117,0
"175",2008,1,64,0.95578678400333,0.243235839389363,0.0322860603390711,0
"176",2008,1,65,0.983147409955584,0.230212594341696,0.0330482376135189,0.333390933791126
"177",2008,1,66,0.947131292650312,0.201189304088065,0.00961402345648186,0.590987294491458
"178",2008,1,67,0.893576576392905,0.253237447411216,0.0325323363689662,1
"179",2008,1,68,0.970281206231598,0.18914206548423,0.00161337342625283,0
"180",2008,1,69,0.96230780002173,0.213200937274245,0.0688502359774585,0
"181",2008,1,70,0.924135978422736,0.183060092021542,0,0
"182",2008,1,71,0.937192382427283,0.214236960580374,0.0501455450229161,0
"183",2008,1,72,0.98389268784582,0.240299516136721,0,1
"184",2008,1,73,0.988393992979161,0.206588313509316,0,0
"185",2008,1,74,0.948969745645662,0.29710363697694,0.0263107676456707,0
"186",2008,1,75,0.95809996094583,0.281879274012513,0,0
"187",2008,1,76,0.945012956936328,0.255216779723272,0,0
"188",2008,1,77,0.978014695571971,0.425863480469456,0.00382564426983814,0
"189",2008,1,78,0.998017808897403,0.223423535375411,0.0718689571528658,0
"190",2008,1,79,0.929786757993574,0.463571738059245,0,0
"191",2008,1,80,0.980591411761975,0.176633573374289,0,0
"192",2008,1,85,0.985635851829705,0.263663608075172,0,0
"193",2008,2,18,0.617347814926012,0.298610246431989,0.0014969604281178,0.167020592528596
"194",2008,2,19,0.710187362393079,0.252221927909113,0.0497022312556778,0
"195",2008,2,20,0.652584450627513,0.23865120824845,0.0143211250439691,0.131206129169966
"196",2008,2,21,0.547979186431979,0.226152217210928,0.0471387452891486,0
"197",2008,2,22,0.623587259038058,0.15046882000759,0.0350746352438412,0.0288085481604563
"198",2008,2,23,0.616168868525574,0.0884294405926761,0.0507278396404727,0.254369830099838
"199",2008,2,24,0.688362501158347,0.0557764264034319,0.0219990968879208,0
"200",2008,2,25,0.738684371564311,0.0596028652300468,0.0311272842182987,0
"201",2008,2,26,0.640140814153596,0.0904172894734605,0.0428070702872416,0.318672580926711
"202",2008,2,27,0.667670653439036,0.0556649161246998,0.0233350739480951,0.201529602839213
"203",2008,2,28,0.742482784246984,0.0783404010762536,0.00584530760215001,0.0703526431512951
"204",2008,2,29,0.726207144814062,0.075803471122026,0.0299422466081763,0.281827605255821
"205",2008,2,30,0.657043026484283,0.0945851125045033,0.0392148202872475,0
"206",2008,2,31,0.720365414577864,0.0830815807423828,0.00873097725501159,0
"207",2008,2,32,0.750694181992917,0.0918887119038009,0.0155711565590175,0.032611706374646
"208",2008,2,33,0.752359803336774,0.0852441703245107,0.0167135021799395,0.158684641568833
"209",2008,2,34,0.743168633448783,0.0756117247701679,0.000597508789976195,0.442084316413474
"210",2008,2,35,0.779229933961943,0.112441224341308,0.0120451201971733,0.494557913750382
"211",2008,2,36,0.743503443349759,0.0593746438092268,0.0231544390111945,0.0919394546319475
"212",2008,2,37,0.854704572929846,0.0640205754686989,0.0239807248544689,0.0183468514433284
"213",2008,2,38,0.873087577761621,0.0361422766324769,0.0112981521521445,0
"214",2008,2,39,0.818426945547452,0.08235209138742,0.0308256206959075,0
"215",2008,2,40,0.803338898026752,0.0779371214076997,0.0309816988852862,0.295564741993843
"216",2008,2,41,0.697896088468622,0.056638329884627,0.00766784870119995,0.131218669203082
"217",2008,2,42,0.885349064079337,0.0383654193335564,0.0186997502372304,0.173752192629243
"218",2008,2,43,0.774913043819042,0.0646294341842132,0.0222518366485546,0.0939493342692118
"219",2008,2,44,0.806851865980584,0.0578820569178728,0.007341965440761,0.446446353061482
"220",2008,2,45,0.829183131496597,0.0628309883952076,0.0151334243411607,0.0153271228337676
"221",2008,2,46,0.809934983744883,0.0424660837913126,0.0176521651779951,0.21655171923566
"222",2008,2,47,0.842875113667106,0.0592952791203066,0.0202944770962949,0
"223",2008,2,48,0.840724584904579,0.0654417160267772,0.0173048094696114,0.428095928332673
"224",2008,2,49,0.874172275777335,0.0637791573931531,0.0102830634309082,0.116350811757177
"225",2008,2,50,0.883362271587079,0.041651589817491,0.0303246370332051,0.0964715880593197
"226",2008,2,51,0.854971070866006,0.0248138518385946,0.00856630574036643,0.108164745577167
"227",2008,2,52,0.880043393232414,0.0612616568796127,0.00642428505916193,0.32846098087933
"228",2008,2,53,0.857201538384014,0.0490628903564875,0.015026988653214,0
"229",2008,2,54,0.897187727736499,0.0381955514004354,0.0122090391990515,0.323980850026064
"230",2008,2,55,0.971260047382361,0.069697079567864,0.00809267533158058,0.260179561854155
"231",2008,2,56,0.916706296856675,0.0452611094427362,0.0181791577842153,0.492083110530631
"232",2008,2,57,0.845819593741144,0.09622499747267,0.0179119615637858,0.212228415000582
"233",2008,2,58,0.895327755849095,0.0875213981396565,0.0153700671899919,0.0582894970981447
"234",2008,2,59,0.924361648033961,0.0953342180270377,0.0103461857677175,0
"235",2008,2,60,0.873900101911492,0.0849426241612842,0.0174530587342264,0.439455388871733
"236",2008,2,61,0.960705464583231,0.168042223163122,0.0126672310936674,0
"237",2008,2,62,0.968934863251234,0.154456123797797,0.0311412659844802,0
"238",2008,2,63,0.934977855738119,0.0888760705245898,0.0148794465192032,0
"239",2008,2,64,0.936395783475146,0.264112121824971,0,0
"240",2008,2,65,0.954507044809409,0.204140289860971,0,0
"241",2008,2,66,0.966740478353525,0.154662179959114,0,0
"242",2008,2,67,0.941263654346168,0.201739620355488,0.00366703805556142,0
"243",2008,2,68,0.969600322338503,0.204822830860607,0.00480120063338877,1
"244",2008,2,69,0.983297108503605,0.250346773513206,0,0
"245",2008,2,70,0.923014015434299,0.390141556304306,0,0
"246",2008,2,71,0.961339120288174,0.235117424583923,0.0410983298069789,0
"247",2008,2,72,0.990621362760991,0.259781460661365,0.0244204811268441,0
"248",2008,2,73,0.981178373707439,0.153178853454522,0,0
"249",2008,2,74,0.984094206089312,0.335951333213822,0,0
"250",2008,2,75,0.992777098017363,0.353176864595425,0,0
"251",2008,2,76,0.98051769924808,0.471916232561823,0,0
"252",2008,2,77,0.987984690366265,0.288620938698655,0,0
"253",2008,2,78,0.99481355951731,0.381977783468913,0,0
"254",2008,2,79,0.995105203911185,0.0829509846115375,0,0
"255",2008,2,80,0.986909239158602,0.255991107092169,0,0
"256",2008,2,85,0.994576026468007,0.258514259804849,0,0
"257",2009,1,18,0.587525983634338,0.283652059403723,0.106708850962691,0.259242642461253
"258",2009,1,19,0.652036460432086,0.174225562451309,0.0843077871771646,0.372400537545274
"259",2009,1,20,0.742665972725355,0.15896852444941,0.167961731103755,0.291337917380316
"260",2009,1,21,0.628084993007568,0.139691396742818,0.123561809437401,0.314206883857248
"261",2009,1,22,0.47139716793858,0.0605565641417069,0.125149372983806,0.357833028648195
"262",2009,1,23,0.729620629655775,0.0482070152405488,0.0623011187538561,0.274288407674637
"263",2009,1,24,0.654660887087808,0.063168842187182,0.108372653647083,0.451660388387592
"264",2009,1,25,0.536001935775796,0.0541806859513982,0.0376720970228598,0.526204646051773
"265",2009,1,26,0.644533159091133,0.0472199702028382,0.111963323026957,0.235015121245337
"266",2009,1,27,0.740647395162159,0.0813048748475157,0.0748443661691839,0.389622765393835
"267",2009,1,28,0.649461816181529,0.0826428885336364,0.0643888980741438,0.248778858663465
"268",2009,1,29,0.398190089110776,0.0602656295329465,0.0536541970311024,0.329882827976116
"269",2009,1,30,0.596843939967315,0.0544718049122228,0.0469029169415122,0.18592807974048
"270",2009,1,31,0.619262055324097,0.0471261914555493,0.0371597138441983,0.515527001093399
"271",2009,1,32,0.61689191167918,0.0620754869581947,0.0290181454385377,0.182655262058914
"272",2009,1,33,0.907855810689243,0.0302181274539791,0.0629376187381096,0
"273",2009,1,34,0.815566099344012,0.0152955258392339,0.0662720996521366,0.300391545718313
"274",2009,1,35,0.465603711217547,0.0540782454470642,0.042058340037781,0.0665302198080109
"275",2009,1,36,0.78247646045627,0.0231933172175729,0.0599787232108578,0.669629584826569
"276",2009,1,37,0.68258014874609,0.0257374630846932,0.0722432206049486,0.579763252952938
"277",2009,1,38,0.78555303207786,0.0308582547387092,0.0477846048269253,0.29339387052062
"278",2009,1,39,0.917122247476481,0.0314945028007863,0.0299424302013009,0.0216324287924628
"279",2009,1,40,0.915117370719771,0.0449182893259742,0.0476723839177105,0.442685761543059
"280",2009,1,41,0.956574371923974,0.0407947160068617,0.0867143661401306,0.223848098171696
"281",2009,1,42,0.828401751250525,0.0459298805223241,0.0664668873082369,0
"282",2009,1,43,0.61327293348578,0.0501579378728817,0.0449586643570076,0.520039759607768
"283",2009,1,44,0.804915570576035,0.0582057073728551,0.0549355955295778,0.210963850957227
"284",2009,1,45,0.81292908953964,0.0462118821914926,0.0426276507500699,0.161184923311056
"285",2009,1,46,0.881175939723611,0.0405961830678622,0.0562109348292884,0.560091881433213
"286",2009,1,47,0.800935678665955,0.0336571425679118,0.0435844491760157,0.274517452643442
"287",2009,1,48,0.830318928068741,0.0355526940710897,0.0592223911018833,0.530575160014211
"288",2009,1,49,0.818483934888997,0.0421302385309359,0.0799875510212214,0.379783316333651
"289",2009,1,50,0.695594391513409,0.0465691817089732,0.0498371556828121,0.52435942762732
"290",2009,1,51,0.850512448883503,0.043032629344,0.0246366831655261,0.646604987770369
"291",2009,1,52,0.869588220240401,0.0413225091859757,0.0473085710701692,0.486335604597275
"292",2009,1,53,0.721468849865867,0.0537359109800529,0.0409000065660477,0.40272483083686
"293",2009,1,54,0.852889083438757,0.0686414518702891,0.031289191130614,0.446946841824072
"294",2009,1,55,0.887305076078279,0.0400349810548762,0.0341249774475884,0.738900844744232
"295",2009,1,56,0.875998585747724,0.0770529173437992,0.0529279338896326,0.536585299182891
"296",2009,1,57,0.911665136435588,0.0719853068134495,0.0642061931516115,0.429905333341132
"297",2009,1,58,0.867279862237594,0.0868343202236391,0.0586042070139408,1
"298",2009,1,59,0.916291608593222,0.0514549118296091,0.0421924300502404,0.247504707616379
"299",2009,1,60,0.91230895054468,0.0888583504164309,0.0631706517988656,0.315399271288119
"300",2009,1,61,0.893266901933386,0.172938130869941,0.0542169702908233,0.0231806473204328
"301",2009,1,62,0.915254369767642,0.201352865751506,0.0283639442620638,0.354851692429567
"302",2009,1,63,0.942913101603904,0.159807945558108,0.0663129338625033,0.195487799142064
"303",2009,1,64,0.950184826553196,0.163367931368242,0.0441730191355735,0.292879507953761
"304",2009,1,65,0.883493592902731,0.230404198272986,0.00644458520058233,0.483479610284882
"305",2009,1,66,0.938436057814606,0.176582317853368,0.0865709730493616,0
"306",2009,1,67,0.974756577701448,0.178573425457444,0.0216724379148064,0.577469716555067
"307",2009,1,68,0.963127837688059,0.232313973792773,0.0393655051685263,0
"308",2009,1,69,0.942519212816314,0.220352158548218,0.0446931475064664,0.17201108194473
"309",2009,1,70,0.980273828939564,0.235944920538226,0,0
"310",2009,1,71,0.95268762570644,0.154848719768569,0.0460641341759249,1
"311",2009,1,72,0.962243844576731,0.285054636890439,0.113371886316294,0
"312",2009,1,73,0.947704543205585,0.175735657004761,0,0
"313",2009,1,74,0.976603889488515,0.15574999406888,0,0.543876444833009
"314",2009,1,75,1,0.319749142463674,0.0121803121756053,0
"315",2009,1,76,0.967347994386432,0.261452893370875,0.130889242489354,1
"316",2009,1,77,0.985482864997973,0.264073809316583,0.0355933426145691,0
"317",2009,1,78,0.996833977143589,0.200563482687594,0.123129741766118,0
"318",2009,1,79,0.961466836580261,0.654003697246049,0,0
"319",2009,1,80,0.977649547662715,0.28287376104357,0,0
"320",2009,1,85,0.989137479248095,0.483696063116475,0,0
"321",2009,2,18,0.663841602188029,0.297413761247222,0.076363436945582,0.0606798782446323
"322",2009,2,19,0.622216681388925,0.305970201398104,0.024012967223791,0.237605373289839
"323",2009,2,20,0.53207718979533,0.16495733759015,0.0190610305685312,0.0302243305917761
"324",2009,2,21,0.583408110496825,0.115087100229489,0.0294125702714802,0.377480310549896
"325",2009,2,22,0.581161766313004,0.137243552223745,0.0369793101334272,0.419299243760879
"326",2009,2,23,0.611836781731536,0.111840870475312,0.0269579966228875,0.281825154617003
"327",2009,2,24,0.678969048570615,0.0886936081714709,0.0274149434079889,0.247852260068495
"328",2009,2,25,0.715536097794363,0.109587699506492,0.00831103266892053,0
"329",2009,2,26,0.692249540727215,0.102965098778775,0.0128401743297032,0.327238838647738
"330",2009,2,27,0.653901125441446,0.0765719722299275,0.0274147717469489,0.164637647452059
"331",2009,2,28,0.698565831116997,0.0640663802175878,0.0320415508541351,0.169941319486525
"332",2009,2,29,0.857277308713959,0.0695767795630964,0.0624979306541775,0.168778491286057
"333",2009,2,30,0.762394573280603,0.100043322112859,0.0446548991432107,0.112270202175863
"334",2009,2,31,0.737543087498208,0.0803258114924604,0.0226603308702266,0.0977304366894085
"335",2009,2,32,0.773985645500937,0.0857822933960913,0.0159720345854158,0.139387153291102
"336",2009,2,33,0.805889527165586,0.0591237206328352,0.054525406386559,0.13099347237753
"337",2009,2,34,0.905827435889607,0.090765946881735,0.00850478942783067,0.106898084295079
"338",2009,2,35,0.832884522053307,0.0705733996398725,0.0268847700648479,0.0847211858619076
"339",2009,2,36,0.794134603068312,0.108894929130278,0.0592164124158448,0.0280247280848126
"340",2009,2,37,0.723536273345638,0.0532371247407317,0.0168249992870589,0.396578961113509
"341",2009,2,38,0.808794299484725,0.0543134757126971,0.0402306240359541,0.180866984953037
"342",2009,2,39,0.75505872579509,0.053887897006,0.0308101518161797,0
"343",2009,2,40,0.760229723365186,0.0567150168476533,0.0403067347823889,0.101641997039606
"344",2009,2,41,0.764382005922744,0.018946108392779,0.0206305648725318,0.0651299436532542
"345",2009,2,42,0.809751554698627,0.0568071561732591,0.050852214260855,0.154544510295679
